Millis,PicoTemp Temp (C),ICM20948 AccX (g),ICM20948 AccY (g),ICM20948 AccZ (g),ICM20948 GyroX (deg/s),ICM20948 GyroY (deg/s),ICM20948 GyroZ (deg/s),ICM20948 MagX (uT),ICM20948 MagY (uT),ICM20948 MagZ (uT),ICM20948 Temp (C),PCF8523 Year,PCF8523 Month,PCF8523 Day,PCF8523 Hour,PCF8523 Minute,PCF8523 Second,TMP117 Temp (C),BME688 Temp (C),BME688 Pressure,BME688 Rel Hum (%),BME688 Gas Resistance,Geiger CPS,Geiger Dose (uSv/hr),UV_Sensor_O UVA2 (nm),UV_Sensor_O UVB2 (nm),UV_Sensor_O UVC2 (nm),ENS160_O AQI,ENS160_O TVOC (ppb),ENS160_O eCO2 (ppm),BMP390_O Temp (C),BMP390_O Pressure (Pa),BMP390_O Altitude (m),TMP117_O Temp_O (C),SHTC3_O Temp (C),SHTC3_O Rel Hum (%),Ozone Conc (ppb),AnalogTemp ADC_Read
786170,,0.9672574996948242,-9.8784761428833,-0.7182605266571045,0.04363323003053665,-1.123289704322815,0.04310112074017525,24.75,-13.5,64.3499984741211,23.82744789123535,,,,,,,22.65625,22.248653411865234,66791,8.285943984985352,184040,,,0.0,0.0,0.0,,,,,,,12.8671875,12.430000305175781,19.3700008392334,,
787067,23.393346786499023,0.6272808313369751,-10.414777755737305,-2.801215887069702,0.21124869585037231,-0.348001629114151,0.11067941784858704,30.450000762939453,-12.899999618530273,82.19999694824219,23.875370025634766,2026,3,28,9,13,46,22.6484375,22.220300674438477,66742,8.2665376663208,183446,0.0,0.0,0.0,0.0,0.0,,,,,,,12.828125,12.420000076293945,19.440000534057617,,
787966,,0.019153613597154617,-10.299856185913086,-0.7469909191131592,0.18038617074489594,0.8056184649467468,0.05800027400255203,31.5,-11.399999618530273,77.55000305175781,23.683679580688477,,,,,,,22.59375,22.19289207458496,66690,8.256490707397461,185037,,,0.0,0.0,0.0,,,,,,,12.84375,12.399999618530273,19.420000076293945,,
788863,22.925203323364258,-0.47405192255973816,-9.940725326538086,-1.039083480834961,-0.09578026086091995,1.4686307907104492,0.14792729914188385,25.350000381469727,-11.699999809265137,57.0,23.875370025634766,2026,3,28,9,13,48,22.5625,22.169580459594727,66638,8.246554374694824,182271,0.0,0.0,0.0,0.0,0.0,,,,,,,12.640625,12.260000228881836,19.440000534057617,,
789762,,-0.06703764945268631,-9.667786598205566,-0.272938996553421,-0.054807595908641815,1.5825027227401733,0.02075239084661007,-2.549999952316284,-11.399999618530273,56.25,23.5399112701416,,,,,,,22.5625,22.14626693725586,66585,8.25527572631836,183842,,,0.0,0.0,0.0,,,,,,,12.640625,12.239999771118164,19.489999771118164,,
790659,22.925203323364258,-1.039083480834961,-9.66299819946289,0.5937620401382446,-0.04469745606184006,1.1812899112701416,0.004256900865584612,-12.449999809265137,-11.699999809265137,79.6500015258789,23.491987228393555,2026,3,28,9,13,50,22.5703125,22.119491577148438,66533,8.240588188171387,184637,1.1135857105255127,0.3808463215827942,0.0,0.0,0.0,,,,,,,12.84375,12.1899995803833,19.610000610351562,,
791559,,0.40701428055763245,-9.47146224975586,-1.4844050407409668,-0.07289942353963852,1.5340806245803833,-0.10908307880163193,1.0499999523162842,-12.149999618530273,97.3499984741211,23.63575553894043,,,,,,,22.5234375,22.089248657226562,66481,8.230475425720215,185037,,,0.0,0.0,0.0,,,,,,,12.7578125,12.369999885559082,19.700000762939453,,
792456,23.393346786499023,2.691082715988159,-9.945513725280762,1.7334020137786865,-0.07981688529253006,0.2655241787433624,0.11121153086423874,25.200000762939453,-10.5,96.1500015258789,23.63575553894043,2026,3,28,9,13,52,22.4765625,22.05994987487793,66430,8.225052833557129,185037,1.1135857105255127,0.3808463215827942,0.0,0.0,0.0,,,,,,,12.859375,12.390000343322754,19.690000534057617,,
793355,,2.9017724990844727,-9.667786598205566,2.274491548538208,-0.018091827630996704,-2.1577165126800537,0.16442278027534485,12.300000190734863,-9.300000190734863,101.8499984741211,23.491987228393555,,,,,,,22.4375,22.032228469848633,66381,8.219672203063965,185037,,,0.0,0.0,0.0,,,,,,,12.8828125,12.420000076293945,19.639999389648438,,
794252,22.925203323364258,1.9967641830444336,-10.041281700134277,-1.0869675874710083,0.1740008145570755,-3.7317054271698,-0.12983547151088715,-4.5,-10.5,56.70000076293945,23.63575553894043,2026,3,28,9,13,53,22.4140625,22.004192352294922,66330,8.223607063293457,186249,0.0,0.0,0.0,0.0,0.0,,,,,,,12.7265625,12.180000305175781,19.59000015258789,,
795151,,-1.6280571222305298,-10.002974510192871,-0.7326257228851318,0.030330417677760124,-3.3368780612945557,-0.023412954062223434,24.450000762939453,-11.550000190734863,94.6500015258789,23.63575553894043,,,,,,,22.40625,21.972057342529297,66278,8.218111991882324,185238,,,0.0,0.0,0.0,,,,,,,12.578125,12.029999732971191,19.559999465942383,,
796048,22.925203323364258,-1.5897499322891235,-9.658209800720215,1.867477297782898,-0.11387208849191666,-1.379235863685608,-0.018091827630996704,-12.75,-11.699999809265137,80.0999984741211,23.491987228393555,2026,3,28,9,13,55,22.40625,21.948116302490234,66224,8.208172798156738,183842,0.0,0.0,0.0,0.0,0.0,,,,,,,12.578125,11.989999771118164,19.59000015258789,,
796948,,-2.1164743900299072,-9.155426979064941,-1.9823989868164062,-0.10642251372337341,0.12611067295074463,-0.11121153086423874,-10.050000190734863,-8.100000381469727,61.04999923706055,23.491987228393555,,,,,,,22.3671875,21.92889976501465,66172,8.20767593383789,185037,,,0.0,0.0,0.0,,,,,,,12.546875,11.90999984741211,19.6200008392334,,
797845,22.925203323364258,1.455674648284912,-10.673351287841797,-0.17238251864910126,-0.21071657538414001,0.1548447608947754,-0.02447717823088169,-15.449999809265137,-7.5,65.25,23.73160171508789,2026,3,28,9,13,57,22.3359375,21.909997940063477,66120,8.211846351623535,184238,0.0,0.0,0.0,0.0,0.0,,,,,,,12.4609375,11.859999656677246,19.649999618530273,,
798744,,1.1061211824417114,-9.08838939666748,-0.29209262132644653,-0.07396364957094193,-1.117436408996582,0.012770702131092548,-7.5,-8.100000381469727,54.900001525878906,23.396142959594727,,,,,,,22.3046875,21.884796142578125,66071,8.211194038391113,184837,,,0.0,0.0,0.0,,,,,,,12.5703125,11.819999694824219,19.68000030517578,,
799641,22.925203323364258,0.3495534360408783,-9.66299819946289,0.14365209639072418,0.1378171592950821,-0.9200226664543152,-0.1580374389886856,18.0,-7.949999809265137,48.599998474121094,23.15652847290039,2026,3,28,9,13,59,22.2734375,21.8586483001709,66022,8.20585823059082,185440,0.0,0.0,0.0,0.0,0.0,,,,,,,12.5625,11.84000015258789,19.739999771118164,,
800540,,-0.009576806798577309,-10.500968933105469,1.3982137441635132,0.23040474951267242,-0.6018193364143372,-0.21444137394428253,26.25,-12.300000190734863,61.79999923706055,23.204450607299805,,,,,,,22.25,21.838171005249023,65972,8.196013450622559,185238,,,0.0,0.0,0.0,,,,,,,12.5078125,11.869999885559082,19.799999237060547,,
801437,22.925203323364258,-0.7326257228851318,-9.509769439697266,-0.19153612852096558,-0.10748674720525742,-1.0466654300689697,-0.11972533166408539,26.549999237060547,-15.0,75.9000015258789,23.396142959594727,2026,3,28,9,14,1,22.2421875,21.817378997802734,65922,8.204792022705078,185843,0.0,0.0,0.0,0.0,0.0,,,,,,,12.265625,11.6899995803833,19.899999618530273,,
802337,,-1.1300631761550903,-10.1753568649292,-2.0590133666992188,0.051082808524370193,-0.5177455544471741,-0.09099125117063522,22.350000381469727,-14.850000381469727,85.5,23.300296783447266,,,,,,,22.2265625,21.794384002685547,65874,8.199540138244629,186453,,,0.0,0.0,0.0,,,,,,,12.265625,11.75,19.979999542236328,,
803234,22.925203323364258,-0.31124621629714966,-10.11789608001709,-2.4372973442077637,0.20007432997226715,-0.2942582666873932,0.014367039315402508,19.200000762939453,-14.25,92.0999984741211,23.491987228393555,2026,3,28,9,14,2,22.2265625,21.770755767822266,65824,8.208245277404785,184438,0.0,0.0,0.0,0.0,0.0,,,,,,,12.25,11.800000190734863,20.06999969482422,,
804133,,0.2106897532939911,-10.338163375854492,0.6033388376235962,0.14207406342029572,0.11546842753887177,-0.04044055566191673,16.799999237060547,-12.600000381469727,94.5,23.204450607299805,,,,,,,22.203125,21.744922637939453,65775,8.2075777053833,185843,,,0.0,0.0,0.0,,,,,,,12.2109375,11.829999923706055,20.15999984741211,,
805030,22.457059860229492,1.5897499322891235,-9.615114212036133,0.7565677165985107,0.13356025516986847,-0.6784435510635376,-0.07609209418296814,9.300000190734863,-10.800000190734863,101.55000305175781,23.15652847290039,2026,3,28,9,14,4,22.1640625,21.72098159790039,65723,8.216272354125977,186046,0.0,0.0,0.0,0.0,0.0,,,,,,,12.203125,11.84000015258789,20.200000762939453,,
805929,,0.9385270476341248,-10.156203269958496,-0.2777273952960968,0.09631238132715225,-1.2398223876953125,-0.03511942923069,-11.850000381469727,-7.349999904632568,93.30000305175781,23.34821891784668,,,,,,,22.1328125,21.698299407958984,65672,8.211030006408691,185440,,,0.0,0.0,0.0,,,,,,,12.1484375,11.640000343322754,20.1299991607666,,
806826,22.925203323364258,-1.6328455209732056,-9.485827445983887,-0.6607996821403503,0.02607351541519165,-0.7258015275001526,-0.0005321126081980765,-18.149999618530273,-6.599999904632568,67.6500015258789,23.012760162353516,2026,3,28,9,14,6,22.125,21.668373107910156,65617,8.224225997924805,185440,0.5567928552627563,0.1904231607913971,0.0,0.0,0.0,,,,,,,11.984375,11.569999694824219,20.18000030517578,,
807725,,0.009576806798577309,-9.782708168029785,-0.9959878921508789,0.1718723624944687,-0.9115088582038879,0.004256900865584612,-8.699999809265137,-6.75,57.29999923706055,23.396142959594727,,,,,,,22.109375,21.635608673095703,65563,8.228035926818848,186861,,,0.0,0.0,0.0,,,,,,,11.9765625,11.5,20.200000762939453,,
808623,22.925203323364258,0.5602431893348694,-8.815450668334961,0.7038952708244324,-0.001064225216396153,-1.3100610971450806,-0.16814757883548737,10.949999809265137,-7.949999809265137,49.04999923706055,23.108604431152344,2026,3,28,9,14,8,22.078125,21.604421615600586,65508,8.245856285095215,186861,0.5567928552627563,0.1904231607913971,0.0,0.0,0.0,,,,,,,11.9765625,11.380000114440918,20.260000228881836,,
809522,,0.1388636976480484,-9.23682975769043,-1.8579005002975464,0.20113855600357056,-1.494704246520996,-0.09205547720193863,36.150001525878906,-9.300000190734863,74.0999984741211,23.34821891784668,,,,,,,22.078125,21.570714950561523,65454,8.249639511108398,185440,,,0.0,0.0,0.0,,,,,,,11.875,11.239999771118164,20.350000381469727,,
810419,22.457059860229492,-0.6943184733390808,-10.160991668701172,0.2346317619085312,-0.037247881293296814,-0.07715632766485214,-0.23200109601020813,27.149999618530273,-12.149999618530273,88.6500015258789,23.108604431152344,2026,3,28,9,14,10,22.0703125,21.536376953125,65400,8.248749732971191,190760,1.1135857105255127,0.3808463215827942,0.0,0.0,0.0,,,,,,,11.6875,11.229999542236328,20.43000030517578,,
811318,,-0.8667010068893433,-9.744400978088379,-0.028730420395731926,-0.04682590812444687,0.06704618781805038,-0.09311969578266144,22.049999237060547,-14.850000381469727,86.8499984741211,23.108604431152344,,,,,,,22.0546875,21.50424575805664,65347,8.2665433883667,186249,,,0.0,0.0,0.0,,,,,,,11.671875,11.260000228881836,20.520000457763672,,
812215,22.457059860229492,3.361459255218506,-10.108319282531738,-0.5889736413955688,-0.018623940646648407,-0.636938750743866,0.04576168209314346,18.899999618530273,-16.200000762939453,89.25,23.012760162353516,2026,3,28,9,14,11,22.046875,21.472742080688477,65295,8.275039672851562,186861,0.0,0.0,0.0,0.0,0.0,,,,,,,11.6953125,11.319999694824219,20.56999969482422,,
813115,,-0.11013327538967133,-10.017339706420898,-2.5091233253479004,-0.09897294640541077,-0.1207895576953888,-0.031926754862070084,10.649999618530273,-14.399999618530273,91.19999694824219,22.77314567565918,,,,,,,22.0078125,21.444074630737305,65244,8.283607482910156,191080,,,0.0,0.0,0.0,,,,,,,11.625,11.3100004196167,20.6299991607666,,
814012,22.457059860229492,-0.5219359993934631,-9.59596061706543,-0.2968810200691223,-0.08300956338644028,1.6761547327041626,0.09045914560556412,25.200000762939453,-14.699999809265137,87.75,23.15652847290039,2026,3,28,9,14,13,22.0,21.414775848388672,65190,8.301474571228027,186453,0.0,0.0,0.0,0.0,0.0,,,,,,,11.625,11.170000076293945,20.59000015258789,,
814911,,-0.06703764945268631,-9.744400978088379,0.07661445438861847,-0.22987262904644012,2.399827718734741,0.013302814215421677,16.5,-12.149999618530273,54.45000076293945,23.012760162353516,,,,,,,21.9453125,21.391149520874023,65138,8.305517196655273,186861,,,0.0,0.0,0.0,,,,,,,11.625,10.930000305175781,20.579999923706055,,
815808,21.988948822021484,0.19153612852096558,-9.959878921508789,-1.6711528301239014,-0.0521470308303833,2.0986521244049072,-0.159101665019989,-18.149999618530273,-7.050000190734863,82.05000305175781,23.15652847290039,2026,3,28,9,14,15,21.8984375,21.364057540893555,65086,8.314126014709473,191187,0.5567928552627563,0.1904231607913971,0.0,0.0,0.0,,,,,,,11.59375,11.039999961853027,20.709999084472656,,
816707,,-0.3974374830722809,-9.481039047241211,-0.646434485912323,-0.011706477031111717,1.269620656967163,0.0345873162150383,15.0,-4.949999809265137,109.3499984741211,23.15652847290039,,,,,,,21.8984375,21.336650848388672,65035,8.322725296020508,192156,,,0.0,0.0,0.0,,,,,,,11.4609375,11.109999656677246,20.780000686645508,,
817604,22.457059860229492,0.3208230137825012,-10.20887565612793,1.8195933103561401,-0.07928477972745895,0.07875265926122665,-0.02979830466210842,30.450000762939453,-5.699999809265137,99.5999984741211,23.012760162353516,2026,3,28,9,14,17,21.8359375,21.30388832092285,64985,8.326528549194336,193463,0.0,0.0,0.0,0.0,0.0,,,,,,,11.4296875,11.010000228881836,20.799999237060547,,
818503,,0.2346317619085312,-10.093954086303711,0.9193734526634216,-0.08194534480571747,-0.9264079928398132,-0.026605628430843353,16.799999237060547,-9.449999809265137,104.25,22.86899185180664,,,,,,,21.8046875,21.266399383544922,64937,8.3441801071167,194233,,,0.0,0.0,0.0,,,,,,,11.421875,10.930000305175781,20.829999923706055,,
819401,21.988948822021484,0.4405331015586853,-9.959878921508789,-0.043095629662275314,-0.04363323003053665,-1.1509594917297363,0.03777999430894852,-5.099999904632568,-8.699999809265137,98.0999984741211,22.77314567565918,2026,3,28,9,14,19,21.7890625,21.239307403564453,64887,8.352787017822266,187066,0.5567928552627563,0.1904231607913971,0.0,0.0,0.0,,,,,,,11.3359375,10.899999618530273,20.799999237060547,,
820300,,-0.7852981686592102,-9.68694019317627,0.363918662071228,0.12664279341697693,-0.515084981918335,0.12451434880495071,-12.300000190734863,-11.550000190734863,80.55000305175781,22.821067810058594,,,,,,,21.7578125,21.219776153564453,64839,8.356934547424316,191401,,,0.0,0.0,0.0,,,,,,,11.3359375,10.8100004196167,20.850000381469727,,
821197,22.457059860229492,0.9959878921508789,-10.11789608001709,0.6224924325942993,0.0867343544960022,-0.39163485169410706,0.1048261821269989,-8.399999618530273,-12.149999618530273,75.30000305175781,22.77314567565918,2026,3,28,9,14,20,21.6953125,21.19583511352539,64789,8.356307029724121,192481,0.5567928552627563,0.1904231607913971,0.0,0.0,0.0,,,,,,,11.125,10.729999542236328,20.899999618530273,,
822096,,0.33518823981285095,-10.141838073730469,0.12928688526153564,-0.060128722339868546,-0.9317291378974915,-0.07236731052398682,-4.5,-13.5,66.44999694824219,22.48560905456543,,,,,,,21.640625,21.17441177368164,64740,8.374377250671387,192156,,,0.0,0.0,0.0,,,,,,,11.0078125,10.5600004196167,20.93000030517578,,
822993,21.988948822021484,0.828393816947937,-10.290278434753418,1.2258312702178955,-0.032458867877721786,-0.7689026594161987,0.023945065215229988,9.149999618530273,-14.100000381469727,58.79999923706055,22.67729949951172,2026,3,28,9,14,22,21.640625,21.156457901000977,64692,8.369248390197754,192156,0.0,0.0,0.0,0.0,0.0,,,,,,,11.0546875,10.529999732971191,21.0,,
823892,,-0.608127236366272,-10.017339706420898,0.569819986820221,0.05906449630856514,-1.0322984457015991,0.06651407480239868,25.799999237060547,-13.800000190734863,65.0999984741211,22.77314567565918,,,,,,,21.6328125,21.132829666137695,64644,8.377943992614746,191616,,,0.0,0.0,0.0,,,,,,,11.0390625,10.510000228881836,21.040000915527344,,
824790,21.988948822021484,0.05267243832349777,-10.036493301391602,-0.06703764945268631,0.12557856738567352,-0.5443511605262756,-0.021816615015268326,29.700000762939453,-11.699999809265137,83.25,22.821067810058594,2026,3,28,9,14,24,21.609375,21.112667083740234,64593,8.382074356079102,192156,1.670378565788269,0.5712694525718689,0.0,0.0,0.0,,,,,,,10.953125,10.40999984741211,21.190000534057617,,
825689,,-0.4692635238170624,-10.376470565795898,-0.3447650372982025,0.08247745037078857,-0.4001486599445343,-0.03831210732460022,24.899999618530273,-11.699999809265137,94.19999694824219,22.77314567565918,,,,,,,21.5546875,21.090930938720703,64543,8.386161804199219,192048,,,0.0,0.0,0.0,,,,,,,10.984375,10.479999542236328,21.25,,
826586,21.52080535888672,0.871489405632019,-9.174580574035645,-0.11971008777618408,0.027137741446495056,-0.39163485169410706,-0.032458867877721786,19.950000762939453,-9.600000381469727,101.8499984741211,22.77314567565918,2026,3,28,9,14,26,21.5234375,21.06761932373047,64492,8.399523735046387,192916,0.5567928552627563,0.1904231607913971,0.0,0.0,0.0,,,,,,,10.984375,10.489999771118164,21.31999969482422,,
827485,,1.316810965538025,-10.06043529510498,-0.828393816947937,0.0686425194144249,-0.6560948491096497,0.030330417677760124,4.349999904632568,-8.399999618530273,104.25,22.437685012817383,,,,,,,21.4921875,21.039897918701172,64441,8.408110618591309,193792,,,0.0,0.0,0.0,,,,,,,10.9453125,10.569999694824219,21.350000381469727,,
828382,21.988948822021484,1.2018892765045166,-9.744400978088379,1.4077905416488647,0.051082808524370193,-0.8902243971824646,0.0691746324300766,-8.399999618530273,-7.5,97.80000305175781,22.629377365112305,2026,3,28,9,14,27,21.4375,21.015642166137695,64392,8.398158073425293,192589,0.5564830303192139,0.19031719863414764,0.0,0.0,0.0,,,,,,,10.9609375,10.5600004196167,21.34000015258789,,
829281,,1.0199298858642578,-10.314221382141113,-0.40222588181495667,0.19475321471691132,-0.8423342108726501,0.08460589498281479,-15.449999809265137,-8.699999809265137,79.3499984741211,22.581453323364258,,,,,,,21.40625,20.99295997619629,64343,8.397563934326172,193463,,,0.0,0.0,0.0,,,,,,,10.96875,10.550000190734863,21.34000015258789,,
830178,21.52080535888672,-0.16759411990642548,-10.309432983398438,0.047884032130241394,0.1207895576953888,-1.0977482795715332,-0.0686425194144249,-11.399999618530273,-9.899999618530273,63.75,22.341838836669922,2026,3,28,9,14,29,21.40625,20.972797393798828,64296,8.406347274780273,192264,0.0,0.0,0.0,0.0,0.0,,,,,,,10.9296875,10.40999984741211,21.350000381469727,,
831078,,1.0438719987869263,-10.089165687561035,-0.2585737705230713,0.08247745037078857,-1.3430521488189697,-0.1580374389886856,8.399999618530273,-11.399999618530273,52.95000076293945,22.48560905456543,,,,,,,21.375,20.951061248779297,64248,8.415092468261719,193902,,,0.0,0.0,0.0,,,,,,,10.7109375,10.0600004196167,21.3700008392334,,
831975,21.988948822021484,0.09576806426048279,-9.801861763000488,-0.33039984107017517,0.11546842753887177,-1.2408865690231323,-0.06757830083370209,27.75,-11.25,65.4000015258789,22.581453323364258,2026,3,28,9,14,31,21.359375,20.92680549621582,64200,8.423768043518066,193463,0.5567928552627563,0.1904231607913971,0.0,0.0,0.0,,,,,,,10.4296875,9.970000267028809,21.40999984741211,,
832874,,0.5027823448181152,-10.218452453613281,-0.4884171485900879,0.09684448689222336,-0.21923038363456726,-0.027137741446495056,27.149999618530273,-13.350000381469727,81.1500015258789,22.581453323364258,,,,,,,21.3359375,20.898452758789062,64150,8.42302131652832,194565,,,0.0,0.0,0.0,,,,,,,10.4296875,10.020000457763672,21.559999465942383,,
